timestamp,signal,confidence,price,position_ratio,cumulative_return,benchmark_return
1721178000000,1,1.0,65612.86,0.9997528780489187,0.46228300454635607,0.11972993857710218
1721181600000,1,1.0,65701.66,0.9998149089911775,0.4642616816544605,0.12124537348644236
1721185200000,1,1.0,65830.0,0.9998614523413887,0.4671215372050281,0.12343558650744131
1721188800000,1,1.0,65624.01,0.9998957631201806,0.4625312142164645,0.11992022122619152
1721192400000,1,1.0,65575.87,0.9999217649535065,0.4614584247228584,0.11909867802196142
1721196000000,1,1.0,65258.0,0.999941037921343,0.454374621928078,0.11367400128061074
1721199600000,1,1.0,65179.63,0.999955725272707,0.4526281035123062,0.11233656171028428
1721203200000,1,1.0,65331.98,0.9999668713863398,0.45602334436915337,0.11493652239089214
1721206800000,1,1.0,65120.02,0.9999750726687042,0.45129960815313735,0.1113192748302644
1721210400000,1,1.0,64723.73,0.9999811900350144,0.44246784229572933,0.1045563052331654
1721214000000,1,1.0,64730.72,0.9999858940496464,0.4426236229958544,0.10467559453515059
1721217600000,1,1.0,65141.95,0.9999894873228735,0.4517884188797423,0.11169352581632103
1721221200000,1,1.0,65032.09,0.9999921021728049,0.4493400393306103,0.10981868708726576
1721224800000,1,1.0,64724.01,0.9999940484351038,0.44247404387425976,0.10456108363152816
1721228400000,1,1.0,64242.0,0.9999955028353769,0.43173175812351694,0.09633524150707952
1721232000000,1,1.0,64278.83,0.9999966290590897,0.4325525685403436,0.09696377154887006
1721235600000,1,1.0,64504.0,0.9999974806197334,0.4375708155485783,0.10080645711797044
1721239200000,1,1.0,64585.78,0.9999981128573685,0.4393934051422968,0.10220209075407219
1721242800000,1,1.0,64510.31,0.999998582987216,0.437711442541018,0.10091414173821744
1721246400000,1,1.0,64318.0,0.9999989340627777,0.4334255230705239,0.09763223534840666
1721250000000,1,1.0,64269.2,0.9999991999400543,0.43233794090685007,0.09679942877660708
1721253600000,2,1.0,64087.99,0.7494696138176862,0.42930903572427814,0.0937069517504638
1721257200000,2,1.0,64443.54,0.5634635292131102,0.43376627002838725,0.09977466438577785
1721260800000,1,1.0,64678.99,0.6734002309562582,0.43728959748816176,0.10379278543762616
1721264400000,1,1.0,64701.35,0.7551140948956817,0.43766476797217,0.10417437467831135
1721268000000,1,1.0,64865.08,0.8167141989406949,0.44063466416939734,0.10696854312094947
1721271600000,1,1.0,64574.0,0.8620015120493061,0.43505854145898554,0.1020010567086665
1721275200000,1,1.0,64756.77,0.896763092872247,0.4386999355545682,0.10512015623997382
1721278800000,1,1.0,65000.01,0.9228397089966605,0.4436855703258325,0.1092712191605583
1721282400000,1,1.0,64668.0,0.9418499489759454,0.43673818975992634,0.10360523330188691
1721286000000,1,1.0,64936.9,0.9565602136694361,0.4424518298786792,0.10819420230100361
1721289600000,1,1.0,64865.99,0.967385706300062,0.44092801438269197,0.10698407291562845
1721293200000,1,1.0,64609.99,0.9754447404638474,0.4353803528024808,0.10261525155536862
1721296800000,1,1.0,64758.0,0.9816248742694859,0.43860799701747893,0.10514114706135326
1721300400000,1,1.0,64850.66,0.9862380757923561,0.4406380835593816,0.10672245560526611
1721304000000,1,1.0,64594.2,0.9896380019845994,0.4349997042406547,0.10234578401912445
1721307600000,1,1.0,63995.4,0.9921563545477382,0.42180037757390093,0.09212683780614175
1721311200000,1,1.0,63538.12,0.9940751790731633,0.4117006492636721,0.08432303065137764
1721314800000,1,1.0,63904.0,0.9955817136540143,0.4197937097465752,0.09056703205486145
1721318400000,1,1.0,63555.52,0.9966681764145312,0.4120769754846293,0.0846199739782077
1721322000000,1,1.0,63520.01,0.9974997388455716,0.4112899855733949,0.08401397067155612
1721325600000,1,1.0,63555.0,0.9981258345823502,0.4120659369228915,0.08461109980981973
1721329200000,1,1.0,63826.01,0.998600335967664,0.41807877745064126,0.08923607745374171
1721332800000,1,1.0,63850.0,0.9989506459777643,0.41861122492382363,0.08964548379918165
1721336400000,1,1.0,64032.0,0.9992152196847006,0.42265169548873727,0.09275144273499138
1721340000000,1,1.0,63987.92,0.9994110095377272,0.4216729102521293,0.0919991863070216
1721343600000,2,1.0,63600.0,0.7484150254201756,0.41521266123355616,0.08537905668955291
1721347200000,1,1.0,63816.0,0.8118297527552569,0.41911213361908156,0.08906524971227214
1721350800000,1,1.0,63828.0,0.8588951034135897,0.4193413243153642,0.08927003821353433
1721354400000,1,1.0,64325.0,0.8949030661146309,0.42922350384728397,0.09775169530747627
1721358000000,1,1.0,64141.92,0.920970096706449,0.42547632444886424,0.09462730540655291
1721361600000,1,1.0,64164.0,0.940746760678933,0.4259379405994776,0.09500411624887535
1721365200000,1,1.0,64210.01,0.9555904999996808,0.42691499652196363,0.09578930949413146
1721368800000,1,1.0,63694.01,0.966432103811997,0.41583005046526705,0.08698340393985773
1721372400000,1,1.0,63809.0,0.9748683070987068,0.41832176827096046,0.08894578975320254
1721376000000,1,1.0,63700.0,0.9811195862771762,0.41594462542081617,0.0870856275334044
1721379600000,1,1.0,63994.01,0.9859038298770468,0.4223874341419089,0.09210311647141223
1721383200000,1,1.0,64116.0,0.9894477751575752,0.4250702258402569,0.09418496224382664
1721386800000,1,1.0,64414.0,0.9921221564368113,0.43164128470183133,0.0992705433585041
1721390400000,2,1.0,65135.9,0.7462080334236734,0.4435799945814557,0.11159027828026809
1721394000000,1,1.0,65747.04,0.8110910956858158,0.4545463343766345,0.122019815335382
1721397600000,1,1.0,65836.77,0.8584840952609321,0.4562502081017639,0.12355112135357013
1721401200000,1,1.0,66419.43,0.8946961042850007,0.4677702400754335,0.1334946270323551
1721404800000,1,1.0,66755.42,0.921388337151399,0.47460871606439015,0.1392285344106118
1721408400000,1,1.0,66787.99,0.9410683104329202,0.47528575973856585,0.13978436453445436
1721412000000,1,1.0,67157.26,0.9560335783749946,0.48308207494989236,0.14608621868954463
1721415600000,1,1.0,66931.8,0.9669177826318467,0.47826726106573625,0.14223858406499718
1721419200000,1,1.0,66892.28,0.9751740421455738,0.4774160722890896,0.141564147267507
1721422800000,1,1.0,66721.19,0.981333677808753,0.47370765254308844,0.13864437521076153
1721426400000,1,1.0,66660.0,0.9859875874813865,0.4723750365007325,0.13760012451140874
1721430000000,1,1.0,66419.88,0.9894530982469355,0.4671270442688643,0.13350230660115261
1721433600000,1,1.0,66361.99,0.9920829779781442,0.46585844580678004,0.132514372739647
1721437200000,1,1.0,66570.57,0.9940807276669253,0.47043837612395,0.13607393820575248
1721440800000,1,1.0,66602.01,0.9955626321300134,0.47112975286879627,0.13661048407905918
1721444400000,1,1.0,66660.84,0.99667490140461,0.47242488696695106,0.13761445970649705
1721448000000,1,1.0,66537.32,0.9975015580808523,0.4697033436966276,0.13550650340017184
1721451600000,1,1.0,66625.77,0.998128651537313,0.47165340227342933,0.13701596531155846
1721455200000,1,1.0,66562.28,0.9985951518034824,0.4702529811294431,0.13593246348279706
1721458800000,1,1.0,66510.71,0.9989455477626711,0.4691150835311764,0.13505238489862295
1721462400000,1,1.0,66582.79,0.9992100162781348,0.47070595619278427,0.1362824811628709
1721466000000,1,1.0,66524.99,0.9994069977329656,0.46943000427226234,0.13529608321512493
1721469600000,1,1.0,66483.69,0.9995549721407018,0.46851815944033076,0.1345912694566142
1721473200000,1,1.0,66476.28,0.9996661919130609,0.4683545390462134,0.13446481255708476
1721476800000,1,1.0,66539.89,0.9997498832073006,0.46975923029042044,0.1355503622708587
1721480400000,1,1.0,66590.0,0.9998125535415674,0.4708658720247542,0.1364055249207127
1721484000000,1,1.0,66825.0,0.999859909474321,0.4760559138671528,0.14041596640376372
1721487600000,1,1.0,66804.91,0.9998949005123721,0.4756122049613525,0.140073116321234
1721491200000,1,1.0,67403.01,0.9999218747791495,0.4888222233873341,0.15028011653830967
1721494800000,1,1.0,67467.99,0.9999414625142301,0.4902574411837706,0.15138904627264457
1721498400000,1,1.0,67224.0,0.999955937546019,0.4848683381505447,0.1472251840707312
1721502000000,0,1.0,67339.28,0.9999560129744504,0.48741457282274553,0.14919251893952318
1721505600000,2,1.0,67092.41,0.7492776672735038,0.4833250367788121,0.14497950749730706
1721509200000,0,1.0,67114.0,0.7493381053113757,0.4836826868909704,0.14534795614249454
1721512800000,2,1.0,67139.96,0.5620987723769223,0.48400521804816,0.14579098193355852
1721516400000,0,1.0,67066.02,0.5618275309054771,0.48308657576146524,0.14452914345161466
1721520000000,0,1.0,67276.33,0.5625981522245204,0.48569950055609296,0.14811823259331872
1721523600000,2,1.0,67287.01,0.42198733154138734,0.4857990180664583,0.14830049435944195
1721527200000,0,1.0,67171.33,0.4215676894844741,0.48472109806654445,0.14632633320727464
1721530800000,1,1.0,67040.01,0.5656950462324658,0.48307769881920304,0.14408526437512875
1721534400000,1,1.0,67046.0,0.6742909073081658,0.48316704815349587,0.14418748796867553
1721538000000,1,1.0,66721.99,0.7548227630219698,0.4777503394650048,0.13865802777751238
1721541600000,1,1.0,66701.99,0.8160720775900461,0.47738883427591045,0.1383167136087421
1721545200000,1,1.0,66796.01,0.8622214743961714,0.47918402571700064,0.1399212315161311
1721548800000,1,1.0,66976.0,0.8969151768975578,0.48275799501659894,0.1429928883779795
1721552400000,1,1.0,66798.87,0.9224972597878452,0.47913975559066585,0.13997003944226524
1721556000000,1,1.0,66879.99,0.9419393547683768,0.48083159975686046,0.14135440971079774
1721559600000,1,1.0,66928.02,0.9564844060563088,0.48184875298694696,0.1421740756870996
1721563200000,0,1.0,66760.01,0.956379670537046,0.4782907285400002,0.13930686601234454
1721566800000,0,1.0,67290.76,0.9567088276861926,0.4895306635153998,0.14836449076608638
1721570400000,0,1.0,67164.0,0.9566306668272989,0.4868462091442618,0.1462012415644203
1721574000000,1,1.0,67554.0,0.9676547097572803,0.4951990259723934,0.15285686785544114
1721577600000,1,1.0,66648.01,0.9754193702059837,0.47563285209686945,0.13739550666723085
1721581200000,1,1.0,66864.42,0.9816230984714625,0.48033598562390745,0.14108869663040996
1721584800000,1,1.0,67422.02,0.9863297524245023,0.49251075117987747,0.150604535655726
1721588400000,1,1.0,67723.91,0.9897925507696423,0.4991251254800067,0.1557565023762293
1721592000000,1,1.0,68193.99,0.9923967839139539,0.5094510765359793,0.16377875059900643
1721595600000,1,1.0,68012.0,0.9942824163721176,0.5054457599339663,0.160672962320281
1721599200000,1,1.0,68165.34,0.9957214174144858,0.5088253862632508,0.16328981805224282
1721602800000,1,1.0,68188.01,0.9967921264917888,0.5093255716887048,0.16367669766254395
1721606400000,1,1.0,67850.01,0.9975821386474747,0.5018620210467034,0.15790848821032588
1721610000000,1,1.0,68070.62,0.99819247039591,0.5067363748693979,0.16167335414894668
1721613600000,1,1.0,67880.01,0.9986405512560673,0.5025229612136223,0.15842045946348132
1721617200000,1,1.0,67923.98,0.9989810727900629,0.503495244138532,0.15917083866352286
1721620800000,1,1.0,67626.01,0.9992324400213335,0.49690472748969894,0.15408576952009853
1721624400000,1,1.0,67412.0,0.9994225035164715,0.49217033367635665,0.150433537257172
1721628000000,1,1.0,67236.0,0.9995657443689748,0.48827624610626336,0.1474299725719934
1721631600000,1,1.0,67080.48,0.9996735534365485,0.4848349150000722,0.14477591359563546
1721635200000,1,1.0,67427.22,0.9997564238180637,0.4925081696452564,0.15069327733960625
1721638800000,1,1.0,67422.01,0.9998173037494619,0.49239286684864836,0.15060436499864147
1721642400000,1,1.0,67516.01,0.9998631685568288,0.4944732810536803,0.15220854159186187
1721646000000,1,1.0,67697.11,0.9998976509231152,0.4984815353361457,0.15529914139007703
1721649600000,1,1.0,67098.0,0.9999225528484381,0.4852212003038574,0.1450749048074783
1721653200000,1,1.0,66712.0,0.9999415785702458,0.47667754649530214,0.13848754135021152
1721656800000,2,1.0,67063.87,0.7509413643557379,0.48251871644144795,0.14449245217847173
1721660400000,1,1.0,67052.0,0.8131791334355646,0.4823053319366718,0.14428988221930664
1721664000000,2,1.0,67468.0,0.6113549084578005,0.48791409061317825,0.15138921692972887
1721667600000,1,1.0,67445.49,0.7084472614562894,0.48756236395269953,0.15100506783277798
1721671200000,1,1.0,68232.07,0.7833099882267961,0.5011174629690438,0.16442861277634513
1721674800000,1,1.0,68124.0,0.8372666327711242,0.49912629903171163,0.1625843216653947
1721678400000,1,1.0,67841.6,0.8775041585608486,0.4936703218450288,0.15776496560235814
1721682000000,1,1.0,67635.01,0.9078733504888382,0.48953970331565233,0.15423936089604515
